Input Start Date,Input End Date,Start Date,End Date,Model Result,Model Sharpe,SPY Buy/Hold Result,SPY Sharpe,SPY Delta
2022-04-15 00:00:00,2023-04-15 00:00:00,2022-04-19 00:00:00,2023-04-14 00:00:00,8.81,0.41911,-5.75,-0.142184,14.56
2023-07-10 00:00:00,2024-07-09 00:00:00,2023-07-11 00:00:00,2024-07-09 00:00:00,78.25,2.665107,27.38,2.254191,50.87
2024-03-04 00:00:00,2025-03-04 00:00:00,2024-03-05 00:00:00,2025-03-04 00:00:00,75.19,2.092536,7.39,1.750532,67.8
2023-12-16 00:00:00,2024-12-15 00:00:00,2023-12-19 00:00:00,2024-12-13 00:00:00,102.91,2.684665,14.7,2.156159,88.21
2022-08-02 00:00:00,2023-08-02 00:00:00,2022-08-03 00:00:00,2023-08-02 00:00:00,63.02,1.774905,10.38,0.624686,52.64
2024-07-06 00:00:00,2025-07-06 00:00:00,2024-07-09 00:00:00,2025-07-03 00:00:00,97.54,2.080358,-2.62,-3.553798,100.16
2022-01-09 00:00:00,2023-01-09 00:00:00,2022-01-11 00:00:00,2023-01-09 00:00:00,-19.27,-0.441874,-16.09,-0.606124,-3.18
2023-01-26 00:00:00,2024-01-26 00:00:00,2023-01-27 00:00:00,2024-01-26 00:00:00,66.89,2.376261,21.97,1.650108,44.92
2023-06-16 00:00:00,2024-06-15 00:00:00,2023-06-20 00:00:00,2024-06-14 00:00:00,84.9,2.864452,25.49,2.097689,59.41
2023-12-06 00:00:00,2024-12-05 00:00:00,2023-12-07 00:00:00,2024-12-05 00:00:00,121.8,2.991072,19.34,2.648542,102.46
2022-05-05 00:00:00,2023-05-05 00:00:00,2022-05-06 00:00:00,2023-05-05 00:00:00,29.64,0.936615,2.01,0.20097,27.63
2022-04-11 00:00:00,2023-04-11 00:00:00,2022-04-12 00:00:00,2023-04-11 00:00:00,10.56,0.46503,-4.93,-0.10329,15.49
2024-03-26 00:00:00,2025-03-26 00:00:00,2024-03-27 00:00:00,2025-03-26 00:00:00,67.31,1.828169,3.79,1.08515,63.52
2021-11-05 00:00:00,2022-11-05 00:00:00,2021-11-08 00:00:00,2022-11-04 00:00:00,-23.4,-0.703489,-18.53,-0.767513,-4.87
2024-02-08 00:00:00,2025-02-07 00:00:00,2024-02-09 00:00:00,2025-02-07 00:00:00,119.88,2.798648,8.67,1.713987,111.21
2021-12-21 00:00:00,2022-12-21 00:00:00,2021-12-22 00:00:00,2022-12-21 00:00:00,-22.56,-0.594905,-16.08,-0.608115,-6.48
2021-09-19 00:00:00,2022-09-19 00:00:00,2021-09-21 00:00:00,2022-09-19 00:00:00,-14.55,-0.335936,-9.04,-0.330797,-5.51
2023-01-15 00:00:00,2024-01-15 00:00:00,2023-01-18 00:00:00,2024-01-12 00:00:00,72.36,2.439306,23.61,1.747302,48.75
2023-04-29 00:00:00,2024-04-28 00:00:00,2023-05-02 00:00:00,2024-04-26 00:00:00,83.64,2.736641,25.5,2.060317,58.14
2022-10-02 00:00:00,2023-10-02 00:00:00,2022-10-04 00:00:00,2023-10-02 00:00:00,65.28,1.83064,14.83,0.925464,50.45
2021-10-05 00:00:00,2022-10-05 00:00:00,2021-10-06 00:00:00,2022-10-05 00:00:00,-18.89,-0.500718,-11.98,-0.465274,-6.91
2021-09-11 00:00:00,2022-09-11 00:00:00,2021-09-14 00:00:00,2022-09-09 00:00:00,-12.88,-0.280134,-7.16,-0.245381,-5.72
2024-05-27 00:00:00,2025-05-27 00:00:00,2024-05-29 00:00:00,2025-05-27 00:00:00,75.18,1.77776,3.21,1.97914,71.97
2023-09-23 00:00:00,2024-09-22 00:00:00,2023-09-26 00:00:00,2024-09-20 00:00:00,93.11,2.610419,28.41,2.737044,64.7
2021-09-18 00:00:00,2022-09-18 00:00:00,2021-09-21 00:00:00,2022-09-16 00:00:00,-14.55,-0.335936,-9.74,-0.367761,-4.81
2022-07-09 00:00:00,2023-07-09 00:00:00,2022-07-12 00:00:00,2023-07-07 00:00:00,85.66,2.119728,17.04,0.920926,68.62
2024-02-07 00:00:00,2025-02-06 00:00:00,2024-02-08 00:00:00,2025-02-06 00:00:00,124.85,2.861784,9.3,1.817158,115.55
2023-05-21 00:00:00,2024-05-20 00:00:00,2023-05-23 00:00:00,2024-05-20 00:00:00,89.15,2.86891,29.86,2.368611,59.29
2022-10-24 00:00:00,2023-10-24 00:00:00,2022-10-25 00:00:00,2023-10-24 00:00:00,59.23,1.726384,11.79,0.796337,47.44
2022-06-28 00:00:00,2023-06-28 00:00:00,2022-06-29 00:00:00,2023-06-28 00:00:00,77.57,1.977402,16.61,0.894328,60.96
2024-03-28 00:00:00,2025-03-28 00:00:00,2024-04-01 00:00:00,2025-03-28 00:00:00,61.21,1.70745,3.99,1.15357,57.22
2024-05-11 00:00:00,2025-05-11 00:00:00,2024-05-14 00:00:00,2025-05-09 00:00:00,81.31,1.813735,3.76,1.897706,77.55
2021-12-05 00:00:00,2022-12-05 00:00:00,2021-12-07 00:00:00,2022-12-05 00:00:00,-22.35,-0.60566,-13.38,-0.480023,-8.97
2022-07-24 00:00:00,2023-07-24 00:00:00,2022-07-26 00:00:00,2023-07-24 00:00:00,76.58,2.004436,18.09,0.979867,58.49
2022-12-04 00:00:00,2023-12-04 00:00:00,2022-12-06 00:00:00,2023-12-04 00:00:00,62.36,2.091697,17.79,1.277388,44.57
2024-01-26 00:00:00,2025-01-25 00:00:00,2024-01-29 00:00:00,2025-01-24 00:00:00,125.7,2.90423,10.87,1.931447,114.83
2023-07-02 00:00:00,2024-07-01 00:00:00,2023-07-05 00:00:00,2024-07-01 00:00:00,77.83,2.650324,24.79,2.067329,53.04
2022-03-08 00:00:00,2023-03-08 00:00:00,2022-03-09 00:00:00,2023-03-08 00:00:00,-0.45,0.168637,-5.15,-0.110548,4.7
2024-04-18 00:00:00,2025-04-18 00:00:00,2024-04-19 00:00:00,2025-04-17 00:00:00,68.19,1.62052,9.66,3.365908,58.53
2021-12-05 00:00:00,2022-12-05 00:00:00,2021-12-07 00:00:00,2022-12-05 00:00:00,-22.35,-0.60566,-13.38,-0.480023,-8.97
2022-12-16 00:00:00,2023-12-16 00:00:00,2022-12-19 00:00:00,2023-12-15 00:00:00,78.3,2.515125,25.38,1.7844,52.92
2023-04-02 00:00:00,2024-04-01 00:00:00,2023-04-04 00:00:00,2024-04-01 00:00:00,88.54,3.094945,29.62,2.361159,58.92
2024-06-26 00:00:00,2025-06-26 00:00:00,2024-06-27 00:00:00,2025-06-26 00:00:00,88.31,1.978556,-0.94,-0.889792,89.25
2022-09-01 00:00:00,2023-09-01 00:00:00,2022-09-02 00:00:00,2023-09-01 00:00:00,83.96,2.138747,16.91,0.957305,67.05
2022-09-30 00:00:00,2023-09-30 00:00:00,2022-10-03 00:00:00,2023-09-29 00:00:00,71.18,1.931305,18.44,1.098308,52.74
2024-06-11 00:00:00,2025-06-11 00:00:00,2024-06-12 00:00:00,2025-06-11 00:00:00,73.5,1.772175,0.3,0.28951,73.2
2021-12-10 00:00:00,2022-12-10 00:00:00,2021-12-13 00:00:00,2022-12-09 00:00:00,-18.08,-0.43479,-14.43,-0.530595,-3.65
2021-11-02 00:00:00,2022-11-02 00:00:00,2021-11-03 00:00:00,2022-11-02 00:00:00,-20.75,-0.58103,-18.11,-0.74659,-2.64
2023-11-22 00:00:00,2024-11-21 00:00:00,2023-11-24 00:00:00,2024-11-21 00:00:00,134.82,3.065985,20.11,2.64119,114.71
2023-10-30 00:00:00,2024-10-29 00:00:00,2023-10-31 00:00:00,2024-10-29 00:00:00,117.81,3.008683,30.77,3.418075,87.04
2021-09-07 00:00:00,2022-09-07 00:00:00,2021-09-08 00:00:00,2022-09-07 00:00:00,-16.16,-0.403149,-10.53,-0.420366,-5.63
2023-02-04 00:00:00,2024-02-04 00:00:00,2023-02-07 00:00:00,2024-02-02 00:00:00,65.06,2.382051,20.88,1.602873,44.18
2023-03-22 00:00:00,2024-03-21 00:00:00,2023-03-23 00:00:00,2024-03-21 00:00:00,98.07,3.258681,34.74,2.658631,63.33
2022-06-05 00:00:00,2023-06-05 00:00:00,2022-06-07 00:00:00,2023-06-05 00:00:00,54.78,1.527506,4.47,0.315595,50.31
2022-04-24 00:00:00,2023-04-24 00:00:00,2022-04-26 00:00:00,2023-04-24 00:00:00,29.72,0.926267,0.85,0.151177,28.87
2022-09-24 00:00:00,2023-09-24 00:00:00,2022-09-27 00:00:00,2023-09-22 00:00:00,70.07,1.888226,20.31,1.169209,49.76
2023-09-17 00:00:00,2024-09-16 00:00:00,2023-09-19 00:00:00,2024-09-16 00:00:00,80.89,2.377336,23.53,2.226063,57.36
2021-10-10 00:00:00,2022-10-10 00:00:00,2021-10-12 00:00:00,2022-10-10 00:00:00,-20.35,-0.556898,-15.72,-0.655592,-4.63
2022-08-07 00:00:00,2023-08-07 00:00:00,2022-08-09 00:00:00,2023-08-07 00:00:00,60.88,1.743232,11.36,0.672844,49.52
2021-12-21 00:00:00,2022-12-21 00:00:00,2021-12-22 00:00:00,2022-12-21 00:00:00,-22.56,-0.594905,-16.08,-0.608115,-6.48
2022-09-07 00:00:00,2023-09-07 00:00:00,2022-09-08 00:00:00,2023-09-07 00:00:00,78.32,2.036726,12.92,0.767063,65.4
2021-07-29 00:00:00,2022-07-29 00:00:00,2021-07-30 00:00:00,2022-07-29 00:00:00,-8.7,-0.07434,-4.71,-0.134565,-3.99
2023-03-01 00:00:00,2024-02-29 00:00:00,2023-03-02 00:00:00,2024-02-29 00:00:00,92.33,3.022987,29.66,2.188881,62.67
2023-08-27 00:00:00,2024-08-26 00:00:00,2023-08-29 00:00:00,2024-08-26 00:00:00,73.9,2.316848,22.18,2.011404,51.72
2022-08-29 00:00:00,2023-08-29 00:00:00,2022-08-30 00:00:00,2023-08-29 00:00:00,68.36,1.874615,14.64,0.846541,53.72
2022-11-01 00:00:00,2023-11-01 00:00:00,2022-11-02 00:00:00,2023-11-01 00:00:00,57.15,1.711054,14.52,0.964279,42.63
2023-10-09 00:00:00,2024-10-08 00:00:00,2023-10-10 00:00:00,2024-10-08 00:00:00,90.67,2.581655,25.85,2.638022,64.82
2022-03-27 00:00:00,2023-03-27 00:00:00,2022-03-29 00:00:00,2023-03-27 00:00:00,-11.99,-0.206428,-12.64,-0.467381,0.65
2022-01-08 00:00:00,2023-01-08 00:00:00,2022-01-11 00:00:00,2023-01-06 00:00:00,-19.27,-0.441874,-16.05,-0.604984,-3.22
2021-08-08 00:00:00,2022-08-08 00:00:00,2021-08-10 00:00:00,2022-08-08 00:00:00,-7.22,-0.086207,-5.38,-0.168724,-1.84
2023-06-26 00:00:00,2024-06-25 00:00:00,2023-06-27 00:00:00,2024-06-25 00:00:00,79.04,2.65582,26.66,2.189206,52.38
2023-12-11 00:00:00,2024-12-10 00:00:00,2023-12-12 00:00:00,2024-12-10 00:00:00,114.24,2.857793,17.83,2.49034,96.41
2021-09-30 00:00:00,2022-09-30 00:00:00,2021-10-01 00:00:00,2022-09-30 00:00:00,-18.62,-0.492245,-16.5,-0.716986,-2.12
2023-03-26 00:00:00,2024-03-25 00:00:00,2023-03-28 00:00:00,2024-03-25 00:00:00,100.44,3.320597,33.29,2.570736,67.15
2024-04-09 00:00:00,2025-04-09 00:00:00,2024-04-10 00:00:00,2025-04-09 00:00:00,43.44,1.262278,5.61,1.753199,37.83
2022-02-17 00:00:00,2023-02-17 00:00:00,2022-02-18 00:00:00,2023-02-17 00:00:00,4.79,0.310344,-4.69,-0.082942,9.48
2021-08-29 00:00:00,2022-08-29 00:00:00,2021-08-31 00:00:00,2022-08-29 00:00:00,-12.85,-0.281196,-9.57,-0.374564,-3.28
2021-10-22 00:00:00,2022-10-22 00:00:00,2021-10-25 00:00:00,2022-10-21 00:00:00,-21.2,-0.589498,-16.59,-0.681954,-4.61
2021-08-26 00:00:00,2022-08-26 00:00:00,2021-08-27 00:00:00,2022-08-26 00:00:00,-9.65,-0.168855,-8.7,-0.328482,-0.95
2023-11-15 00:00:00,2024-11-14 00:00:00,2023-11-16 00:00:00,2024-11-14 00:00:00,121.98,2.910111,21.46,2.747463,100.52
2021-10-17 00:00:00,2022-10-17 00:00:00,2021-10-19 00:00:00,2022-10-17 00:00:00,-24.14,-0.715354,-17.37,-0.730328,-6.77
2022-01-25 00:00:00,2023-01-25 00:00:00,2022-01-26 00:00:00,2023-01-25 00:00:00,3.43,0.276226,-6.12,-0.140846,9.55
2022-06-05 00:00:00,2023-06-05 00:00:00,2022-06-07 00:00:00,2023-06-05 00:00:00,54.78,1.527506,4.47,0.315595,50.31
2022-01-17 00:00:00,2023-01-17 00:00:00,2022-01-19 00:00:00,2023-01-17 00:00:00,-9.74,-0.114509,-10.52,-0.341097,0.78
2022-09-14 00:00:00,2023-09-14 00:00:00,2022-09-15 00:00:00,2023-09-14 00:00:00,72.58,1.961718,17.33,1.010254,55.25
2022-07-25 00:00:00,2023-07-25 00:00:00,2022-07-26 00:00:00,2023-07-25 00:00:00,77.09,2.009762,18.42,0.992358,58.67
2023-10-16 00:00:00,2024-10-15 00:00:00,2023-10-17 00:00:00,2024-10-15 00:00:00,110.5,2.937248,25.42,2.657118,85.08
2022-08-30 00:00:00,2023-08-30 00:00:00,2022-08-31 00:00:00,2023-08-30 00:00:00,74.42,1.982269,15.99,0.912216,58.43
2024-03-08 00:00:00,2025-03-08 00:00:00,2024-03-11 00:00:00,2025-03-07 00:00:00,67.34,1.924412,6.53,1.617041,60.81
2022-03-02 00:00:00,2023-03-02 00:00:00,2022-03-03 00:00:00,2023-03-02 00:00:00,0.63,0.197313,-7.22,-0.200377,7.85
2024-04-28 00:00:00,2025-04-28 00:00:00,2024-04-30 00:00:00,2025-04-28 00:00:00,80.23,1.819753,8.17,3.369549,72.06
2022-03-07 00:00:00,2023-03-07 00:00:00,2022-03-08 00:00:00,2023-03-07 00:00:00,5.94,0.34204,-2.77,-0.002276,8.71
2023-03-01 00:00:00,2024-02-29 00:00:00,2023-03-02 00:00:00,2024-02-29 00:00:00,92.33,3.022987,29.66,2.188881,62.67
2023-11-22 00:00:00,2024-11-21 00:00:00,2023-11-24 00:00:00,2024-11-21 00:00:00,134.82,3.065985,20.11,2.64119,114.71
2023-10-29 00:00:00,2024-10-28 00:00:00,2023-10-31 00:00:00,2024-10-28 00:00:00,116.54,2.993155,30.77,3.418075,85.77
2024-04-26 00:00:00,2025-04-26 00:00:00,2024-04-29 00:00:00,2025-04-25 00:00:00,75.73,1.7547,6.45,2.528173,69.28
2022-01-20 00:00:00,2023-01-20 00:00:00,2022-01-21 00:00:00,2023-01-20 00:00:00,-4.03,0.0584,-8.15,-0.231087,4.12
2024-02-03 00:00:00,2025-02-02 00:00:00,2024-02-06 00:00:00,2025-01-31 00:00:00,123.1,2.828094,10.26,1.964091,112.84
2023-02-10 00:00:00,2024-02-10 00:00:00,2023-02-13 00:00:00,2024-02-09 00:00:00,74.18,2.625489,23.25,1.770743,50.93
2021-08-04 00:00:00,2022-08-04 00:00:00,2021-08-05 00:00:00,2022-08-04 00:00:00,-4.42,0.009027,-4.91,-0.144225,0.49
2023-05-22 00:00:00,2024-05-21 00:00:00,2023-05-23 00:00:00,2024-05-21 00:00:00,93.61,2.952922,30.18,2.385356,63.43
2022-02-05 00:00:00,2023-02-05 00:00:00,2022-02-08 00:00:00,2023-02-03 00:00:00,1.3,0.21378,-7.07,-0.186846,8.37
2022-10-26 00:00:00,2023-10-26 00:00:00,2022-10-27 00:00:00,2023-10-26 00:00:00,57.0,1.680634,10.28,0.705549,46.72
2023-12-17 00:00:00,2024-12-16 00:00:00,2023-12-19 00:00:00,2024-12-16 00:00:00,102.91,2.684665,14.7,2.156159,88.21
2022-01-19 00:00:00,2023-01-19 00:00:00,2022-01-20 00:00:00,2023-01-19 00:00:00,-8.47,-0.072397,-11.6,-0.389662,3.13
2024-07-05 00:00:00,2025-07-05 00:00:00,2024-07-08 00:00:00,2025-07-03 00:00:00,97.99,2.09147,-2.53,-3.273956,100.52
2024-05-11 00:00:00,2025-05-11 00:00:00,2024-05-14 00:00:00,2025-05-09 00:00:00,81.31,1.813735,3.76,1.897706,77.55
2023-01-31 00:00:00,2024-01-31 00:00:00,2023-02-01 00:00:00,2024-01-31 00:00:00,66.97,2.401124,19.33,1.480501,47.64
2024-02-09 00:00:00,2025-02-08 00:00:00,2024-02-12 00:00:00,2025-02-07 00:00:00,122.04,2.847234,8.72,1.730566,113.32
2021-12-21 00:00:00,2022-12-21 00:00:00,2021-12-22 00:00:00,2022-12-21 00:00:00,-22.56,-0.594905,-16.08,-0.608115,-6.48
2024-05-17 00:00:00,2025-05-17 00:00:00,2024-05-20 00:00:00,2025-05-16 00:00:00,83.0,1.880678,2.44,1.355099,80.56
2022-01-09 00:00:00,2023-01-09 00:00:00,2022-01-11 00:00:00,2023-01-09 00:00:00,-19.27,-0.441874,-16.09,-0.606124,-3.18
2022-10-07 00:00:00,2023-10-07 00:00:00,2022-10-10 00:00:00,2023-10-06 00:00:00,80.55,2.131569,21.19,1.267203,59.36
2024-05-02 00:00:00,2025-05-02 00:00:00,2024-05-03 00:00:00,2025-05-02 00:00:00,69.33,1.649868,6.2,2.781281,63.13
2021-08-26 00:00:00,2022-08-26 00:00:00,2021-08-27 00:00:00,2022-08-26 00:00:00,-9.65,-0.168855,-8.7,-0.328482,-0.95
2023-01-13 00:00:00,2024-01-13 00:00:00,2023-01-17 00:00:00,2024-01-12 00:00:00,71.88,2.400997,21.66,1.604927,50.22
2023-02-06 00:00:00,2024-02-06 00:00:00,2023-02-07 00:00:00,2024-02-06 00:00:00,67.46,2.439101,20.79,1.589256,46.67
2022-11-21 00:00:00,2023-11-21 00:00:00,2022-11-22 00:00:00,2023-11-21 00:00:00,68.02,2.120378,15.13,1.063737,52.89
2021-09-24 00:00:00,2022-09-24 00:00:00,2021-09-27 00:00:00,2022-09-23 00:00:00,-17.76,-0.467916,-15.62,-0.674265,-2.14
2022-09-03 00:00:00,2023-09-03 00:00:00,2022-09-07 00:00:00,2023-09-01 00:00:00,82.66,2.115746,15.28,0.886422,67.38
2022-06-23 00:00:00,2023-06-23 00:00:00,2022-06-24 00:00:00,2023-06-23 00:00:00,71.31,1.843063,12.87,0.722648,58.44
2022-12-09 00:00:00,2023-12-09 00:00:00,2022-12-12 00:00:00,2023-12-08 00:00:00,62.25,2.086576,17.17,1.245372,45.08
2023-04-18 00:00:00,2024-04-17 00:00:00,2023-04-19 00:00:00,2024-04-17 00:00:00,82.54,2.848869,22.62,1.813305,59.92
2024-05-17 00:00:00,2025-05-17 00:00:00,2024-05-20 00:00:00,2025-05-16 00:00:00,83.0,1.880678,2.44,1.355099,80.56
2022-06-22 00:00:00,2023-06-22 00:00:00,2022-06-23 00:00:00,2023-06-22 00:00:00,76.09,1.91781,17.35,0.915073,58.74
2021-11-21 00:00:00,2022-11-21 00:00:00,2021-11-23 00:00:00,2022-11-21 00:00:00,-20.64,-0.561187,-14.44,-0.530271,-6.2
2024-03-10 00:00:00,2025-03-10 00:00:00,2024-03-12 00:00:00,2025-03-10 00:00:00,65.3,1.879848,5.4,1.374676,59.9
2022-06-24 00:00:00,2023-06-24 00:00:00,2022-06-27 00:00:00,2023-06-23 00:00:00,65.29,1.741107,13.3,0.74406,51.99
2022-04-10 00:00:00,2023-04-10 00:00:00,2022-04-12 00:00:00,2023-04-10 00:00:00,10.45,0.463266,-4.96,-0.104665,15.41
